transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YNL150W	160	457.6	36.46	10.0	2.68	33.79	1.0	0.0797	-31.11
YNL151C	54	293.6	42.8	15.5	2.43	40.37	1.0	0.1399	-37.94
YNL152W	245	556.1	37.27	11.0	1.24	36.03	0.9918	0.0708	-34.79
YNL153C	156	548.4	38.44	10.5	1.45	36.99	0.9744	0.0697	-35.54
YNL154C	444	673.5	41.46	14.0	2.03	39.43	0.982	0.073	-37.39
YNL155W	346	734.6	47.77	48.0	2.1	45.66	0.9913	0.076	-43.56
YNL156C	430	672.4	45.24	27.0	2.4	42.84	0.9977	0.0819	-40.43
YNL157W	285	555.0	42.93	15.0	2.21	40.72	0.9825	0.0875	-38.5
YNL158W	206	522.4	35.02	10.0	2.32	32.71	0.9903	0.0722	-30.39
YNL159C	174	620.3	50.61	62.5	1.72	48.89	0.9943	0.1108	-47.16
YNL160W	429	800.2	58.57	73.0	7.7	50.87	0.9883	0.0955	-43.17
YNL161W	4467	433.6	49.37	26.0	10.34	39.03	0.9991	0.1123	-28.69
YNL162W	4329	425.8	49.85	26.0	10.65	39.21	0.9998	0.1126	-28.56
YNL162W-A	25	538.8	51.04	74.0	2.76	48.28	1.0	0.1107	-45.52
YNL163C	129	770.6	40.62	12.0	1.66	38.96	0.9845	0.0719	-37.3
YNL164C	123	552.3	44.34	20.0	1.79	42.55	0.9837	0.0842	-40.76
YNL165W	82	691.2	47.84	42.5	1.85	45.99	0.9878	0.0875	-44.13
YNL166C	91	631.3	47.57	35.0	2.26	45.31	1.0	0.0885	-43.04
YNL167C	132	779.7	51.01	66.0	1.59	49.42	0.9848	0.0852	-47.83
YNL168C	192	648.8	49.1	65.5	1.83	47.28	0.9896	0.0919	-45.45
YNL169C	129	734.9	44.17	24.0	4.98	39.19	0.9767	0.0805	-34.2
YNL170W	30	508.1	29.37	9.5	1.73	27.63	0.9667	0.0675	-25.9
YNL171C	45	560.5	46.13	13.0	2.49	43.64	1.0	0.1013	-41.16
YNL172W	43	944.6	47.91	44.0	5.58	42.33	1.0	0.0893	-36.74
YNL173C	58	635.6	46.45	16.5	1.67	44.78	1.0	0.0925	-43.1
YNL174W	163	732.4	50.96	20.0	5.06	45.91	0.9877	0.0816	-40.85
YNL175C	168	815.4	50.92	25.0	3.13	47.79	0.994	0.0804	-44.65
YNL176C	168	622.3	53.02	70.5	2.52	50.5	1.0	0.107	-47.98
YNL177C	7868	615.9	41.71	24.0	9.08	32.63	0.9973	0.0758	-23.56
YNL178W	10805	675.1	50.24	23.0	2.43	47.81	0.9957	0.0778	-45.38
YNL179C	26	729.9	113.35	110.0	1.73	111.62	1.0	0.1587	-109.88
YNL180C	168	666.8	46.51	17.0	4.92	41.58	1.0	0.0811	-36.66
YNL181W	149	691.0	50.84	17.0	2.54	48.3	1.0	0.0839	-45.77
YNL182C	184	908.1	47.79	36.0	1.99	45.8	0.9946	0.0704	-43.8
YNL183C	120	776.2	50.71	65.0	3.11	47.6	1.0	0.0821	-44.49
YNL184C	73	437.7	50.58	71.0	3.85	46.73	0.9726	0.1164	-42.88
YNL185C	101	451.9	48.94	18.0	2.49	46.46	1.0	0.1096	-43.97
YNL186W	140	834.4	56.7	75.0	3.41	53.29	0.9929	0.0961	-49.89
YNL187W	21	553.7	43.33	12.0	1.05	42.29	1.0	0.0812	-41.24
YNL188W	224	477.6	43.39	20.5	2.07	41.33	0.9955	0.104	-39.26
YNL189W	394	758.9	49.25	59.0	2.16	47.09	0.9924	0.091	-44.93
YNL190W	615	742.9	50.24	29.0	3.64	46.6	0.9935	0.0812	-42.95
YNL191W	252	443.5	46.75	58.5	2.53	44.23	1.0	0.1159	-41.7
YNL192W	656	1048.8	49.34	63.5	3.04	46.31	0.9954	0.0691	-43.27
YNL193W	51	620.9	37.69	10.0	0.98	36.71	1.0	0.0761	-35.73
YNL194C	17	528.6	22.47	5.0	1.65	20.82	0.9412	0.0547	-19.18
YNL195C	20	413.4	52.35	72.5	6.45	45.9	0.95	0.1295	-39.45
YNL196C	32	508.9	47.78	66.5	2.56	45.22	1.0	0.1049	-42.66
YNL197C	68	872.4	49.07	69.5	2.65	46.43	0.9853	0.0829	-43.78
YNL198C	36	478.8	45.14	60.5	2.25	42.89	0.9722	0.0954	-40.64
YNL199C	79	639.5	42.92	19.0	1.68	41.24	0.962	0.0807	-39.56
YNL200C	105	623.4	44.95	23.0	2.74	42.21	0.9905	0.0844	-39.47
YNL201C	90	967.6	53.43	68.0	2.0	51.43	1.0	0.0758	-49.43
YNL202W	48	565.5	64.96	76.5	6.75	58.21	1.0	0.1281	-51.46
YNL203C	25	504.0	64.88	82.0	4.8	60.08	1.0	0.1305	-55.28
YNL204C	6	565.2	19.33	9.5	1.17	18.17	0.8333	0.0338	-17.0
YNL205C	5	772.6	88.4	75.0	37.6	50.8	1.0	0.1024	-13.2
YNL206C	61	704.8	47.64	27.0	2.31	45.33	0.9508	0.0935	-43.02
YNL207W	373	564.3	42.07	16.0	2.34	39.73	0.9705	0.0871	-37.4
YNL208W	938	428.0	39.58	13.0	2.49	37.08	0.9616	0.0993	-34.59
YNL209W	2181	1117.2	45.03	20.0	2.43	42.61	0.9569	0.0571	-40.18
YNL210W	26	537.5	46.08	39.5	1.73	44.35	0.9615	0.102	-42.62
YNL211C	124	471.7	47.31	46.5	2.95	44.35	0.9919	0.1076	-41.4
YNL212W	172	862.2	46.84	13.5	1.89	44.95	0.9884	0.0701	-43.06
YNL213C	94	572.1	39.91	13.0	2.2	37.71	0.9574	0.0814	-35.51
YNL214W	117	522.8	47.18	29.0	3.03	44.15	1.0	0.1036	-41.13
YNL215W	50	573.8	57.06	51.0	4.34	52.72	1.0	0.0985	-48.38
YNL216W	225	528.9	45.83	23.0	3.25	42.58	1.0	0.1037	-39.33
YNL217W	484	808.5	45.43	15.0	2.04	43.38	0.9938	0.0646	-41.34
YNL218W	32	737.5	46.06	22.5	1.34	44.72	0.9062	0.093	-43.38
YNL219C	247	616.2	50.21	70.0	3.36	46.84	1.0	0.1044	-43.48
YNL220W	417	817.4	47.26	17.0	3.88	43.38	0.9808	0.0825	-39.51
YNL221C	225	570.1	44.11	34.0	2.4	41.71	0.9778	0.0964	-39.3
YNL222W	302	563.0	50.09	68.5	1.68	48.4	0.9834	0.093	-46.72
YNL223W	59	703.0	52.0	45.0	1.75	50.25	0.9661	0.0838	-48.51
YNL224C	71	765.9	41.56	17.0	2.49	39.07	0.9859	0.0579	-36.58
YNL225C	93	686.8	49.71	43.0	2.15	47.56	1.0	0.0916	-45.41
YNL226W	33	605.0	45.58	65.0	3.12	42.45	1.0	0.0817	-39.33
YNL227C	30	565.8	57.4	72.5	2.93	54.47	0.9333	0.1235	-51.53
YNL228W	7	511.0	19.86	8.0	2.14	17.71	1.0	0.0353	-15.57
YNL229C	137	717.5	57.99	76.0	2.39	55.6	0.9854	0.1034	-53.2
YNL230C	78	447.5	46.85	24.5	3.41	43.44	1.0	0.1287	-40.03
YNL231C	387	746.4	47.5	23.0	2.13	45.37	0.9948	0.0795	-43.24
YNL232W	289	612.8	46.18	16.0	2.74	43.44	0.9965	0.086	-40.7
YNL233W	38	743.4	50.18	73.0	1.53	48.66	1.0	0.0996	-47.13
YNL234W	75	679.7	46.73	23.0	2.88	43.85	0.9867	0.0953	-40.97
YNL235C	33	620.4	32.42	9.0	2.48	29.94	1.0	0.0681	-27.45
YNL236W	51	655.8	43.04	15.0	2.82	40.22	1.0	0.086	-37.39
YNL237W	66	496.3	47.62	18.5	4.83	42.79	1.0	0.0997	-37.95
YNL238W	146	697.1	53.29	71.0	2.02	51.27	0.9932	0.1157	-49.25
YNL239W	196	977.4	57.53	74.5	2.65	54.88	0.9949	0.0845	-52.23
YNL240C	61	680.8	45.95	20.0	3.18	42.77	0.9672	0.0855	-39.59
YNL241C	259	1003.2	45.04	16.0	2.57	42.47	0.973	0.0607	-39.91
YNL242W	191	494.6	45.33	16.0	2.45	42.88	1.0	0.1073	-40.44
YNL243W	296	666.1	52.73	38.0	3.21	49.52	0.9899	0.1032	-46.31
YNL244C	1490	470.7	38.99	12.0	1.58	37.41	1.0	0.0812	-35.83
YNL245C	1500	474.9	39.36	13.0	1.75	37.6	0.996	0.0826	-35.85
YNL246W	326	375.1	44.67	17.0	2.65	42.02	1.0	0.1295	-39.38
YNL247W	205	745.8	36.59	10.0	2.29	34.3	0.961	0.0733	-32.01
YNL248C	429	953.6	46.82	17.0	2.22	44.6	0.958	0.0606	-42.38
YNL249C	264	606.7	47.25	52.5	2.44	44.8	0.9697	0.0917	-42.36
YNL250W	72	703.7	43.12	15.5	1.67	41.46	0.9861	0.0825	-39.79
YNL251C	142	615.8	51.27	66.5	2.16	49.11	0.993	0.122	-46.95
YNL252C	107	536.4	48.4	37.0	2.5	45.9	0.9813	0.1025	-43.39
YNL253W	167	781.5	50.18	49.0	4.41	45.77	0.982	0.0809	-41.35
YNL254C	1125	638.9	49.61	51.0	1.69	47.92	0.9787	0.0825	-46.23
YNL255C	1297	632.8	50.97	66.0	1.99	48.98	0.9792	0.0868	-46.99
YNL256W	1577	677.0	52.38	67.0	2.43	49.95	0.9841	0.0826	-47.52
YNL257C	58	811.6	43.84	14.0	2.17	41.67	1.0	0.0838	-39.5
YNL258C	274	595.9	36.94	12.0	1.39	35.55	0.9891	0.0744	-34.15
YNL259C	193	410.3	44.06	16.0	1.51	42.55	0.9845	0.1054	-41.05
YNL260C	262	437.0	42.87	18.5	2.12	40.75	1.0	0.107	-38.63
YNL261W	161	763.9	51.39	68.0	1.81	49.58	0.9876	0.1009	-47.76
YNL262W	56	816.1	41.54	18.5	2.66	38.88	0.9821	0.0793	-36.21
YNL263C	138	806.3	50.96	68.0	2.55	48.41	1.0	0.0832	-45.86
YNL264C	134	628.6	43.43	17.5	1.96	41.48	1.0	0.091	-39.52
YNL265C	115	544.5	53.61	64.0	5.71	47.9	1.0	0.106	-42.18
YNL266W	74	572.2	47.24	34.0	10.88	36.36	0.973	0.0912	-25.49
YNL267W	261	502.2	44.65	19.0	1.97	42.68	0.9962	0.1061	-40.7
YNL268W	363	801.1	46.0	19.0	2.33	43.67	0.9945	0.0819	-41.34
YNL270C	5	292.8	22.2	12.0	1.2	21.0	1.0	0.0693	-19.8
YNL271C	95	764.8	42.93	12.0	2.06	40.86	0.9789	0.081	-38.8
YNL272C	138	505.3	41.61	12.0	1.43	40.18	0.9855	0.0907	-38.75
YNL273W	56	578.6	52.09	74.5	1.34	50.75	0.9643	0.1152	-49.41
YNL274C	108	743.4	54.37	72.0	3.26	51.11	1.0	0.0926	-47.85
YNL275W	110	502.6	36.8	15.0	3.43	33.37	1.0	0.0888	-29.95
YNL276C	34	570.9	53.09	74.0	2.68	50.41	0.9706	0.1165	-47.74
YNL277W	48	695.7	32.46	9.0	1.75	30.71	1.0	0.0722	-28.96
YNL277W-A	14	521.1	45.29	39.5	2.5	42.79	1.0	0.0785	-40.29
YNL278W	26	738.4	54.08	68.5	2.96	51.12	1.0	0.108	-48.15
YNL279W	24	509.8	53.67	77.5	1.75	51.92	1.0	0.1227	-50.17
YNL280C	670	647.3	46.02	20.5	3.3	42.72	0.991	0.0764	-39.43
YNL281W	439	568.7	42.68	13.0	2.64	40.04	0.9932	0.0775	-37.4
YNL282W	429	557.4	39.78	10.0	2.47	37.31	0.9837	0.0733	-34.83
YNL283C	101	807.6	55.34	71.0	6.48	48.86	0.9802	0.1112	-42.39
YNL284C	228	715.1	39.34	11.0	2.24	37.1	0.9825	0.0635	-34.86
YNL284C-A	32	400.8	47.66	51.5	3.28	44.38	1.0	0.1188	-41.09
YNL284C-B	203	501.7	54.57	26.0	4.76	49.81	0.9606	0.1035	-45.05
YNL285W	151	475.4	47.34	37.0	7.45	39.89	0.9868	0.0977	-32.44
YNL286W	279	450.9	39.28	13.0	2.32	36.96	0.9821	0.0913	-34.65
YNL287W	445	1141.8	47.51	23.0	2.15	45.36	0.9798	0.064	-43.21
YNL288W	87	831.3	45.33	19.0	2.34	42.99	0.9885	0.0721	-40.64
YNL289W	217	392.5	34.96	10.0	1.46	33.5	0.9493	0.1058	-32.05
YNL290W	80	773.8	43.1	13.5	1.85	41.25	1.0	0.067	-39.4
YNL291C	113	651.9	50.29	62.0	2.28	48.01	0.9912	0.1073	-45.73
YNL292W	127	539.7	43.72	17.0	2.87	40.84	0.9921	0.1006	-37.97
YNL293W	69	712.2	51.59	65.0	2.1	49.49	1.0	0.0986	-47.39
YNL294C	123	615.0	47.51	62.0	2.58	44.93	0.9919	0.1063	-42.36
YNL295W	112	606.6	50.38	67.5	3.19	47.2	0.9821	0.1103	-44.01
YNL297C	139	803.8	50.43	66.0	2.55	47.88	1.0	0.0897	-45.32
YNL298W	136	667.0	52.96	66.0	5.18	47.79	1.0	0.0932	-42.61
YNL299W	125	551.7	48.65	61.0	4.12	44.53	1.0	0.0917	-40.41
YNL300W	154	546.9	57.11	72.0	5.18	51.94	1.0	0.1118	-46.76
YNL301C	522	623.5	116.02	133.0	78.43	37.59	1.0	0.1709	40.84
YNL302C	1655	478.5	53.51	36.0	14.46	39.05	0.997	0.1112	-24.6
YNL303W	1373	499.4	57.24	40.0	15.13	42.11	0.9956	0.1157	-26.98
YNL304W	1475	505.7	58.27	40.0	15.64	42.63	0.9953	0.1148	-26.99
YNL305C	150	632.3	49.84	47.5	1.63	48.21	1.0	0.0943	-46.59
YNL306W	127	642.4	48.22	21.0	2.28	45.94	0.9921	0.0863	-43.65
YNL307C	153	888.7	56.42	74.0	1.89	54.54	0.9935	0.1004	-52.65
YNL308C	128	446.2	46.94	57.0	3.82	43.12	0.9688	0.1242	-39.3
YNL309W	82	439.5	45.82	63.0	2.77	43.05	0.9878	0.1281	-40.28
YNL310C	19	541.9	34.63	10.0	1.89	32.74	1.0	0.0728	-30.84
YNL311C	175	742.5	51.1	43.0	9.23	41.87	1.0	0.0837	-32.65
YNL312W	135	615.7	52.06	42.0	9.59	42.47	0.9852	0.0975	-32.89
YNL313C	65	904.0	39.69	11.0	4.35	35.34	0.9846	0.0631	-30.98
YNL314W	46	498.1	55.65	69.5	8.7	46.96	0.9783	0.1303	-38.26
YNL315C	109	651.9	39.43	10.0	1.02	38.41	0.9633	0.0717	-37.39
YNL316C	122	491.6	37.32	10.0	1.46	35.86	1.0	0.0846	-34.4
YNL317W	60	739.1	49.42	39.5	5.83	43.58	1.0	0.0852	-37.75
YNL318C	30	634.2	57.87	62.5	21.6	36.27	1.0	0.0939	-14.67
YNL319W	27	520.7	36.22	10.0	1.59	34.63	1.0	0.0766	-33.04
YNL320W	56	555.2	54.77	62.0	5.38	49.39	0.9821	0.1028	-44.02
YNL321W	42	752.2	56.93	75.0	1.0	55.93	0.9762	0.1067	-54.93
YNL322C	202	633.5	40.73	12.0	2.53	38.2	0.9554	0.0803	-35.67
YNL323W	206	805.5	49.77	38.0	6.47	43.3	0.9806	0.0779	-36.83
YNL324W	7	484.6	32.43	16.0	0.0	32.43	1.0	0.0761	-32.43
YNL325C	53	825.2	49.55	59.0	1.7	47.85	1.0	0.0868	-46.15
YNL326C	172	509.0	50.57	66.0	4.05	46.52	1.0	0.1199	-42.47
YNL327W	226	935.5	49.73	58.5	3.38	46.35	0.9823	0.088	-42.97
YNL328C	7	364.0	43.43	31.0	0.43	43.0	1.0	0.1486	-42.57
YNL329C	25	649.8	49.56	70.0	1.24	48.32	1.0	0.0929	-47.08
YNL330C	96	725.3	45.67	21.5	2.26	43.41	1.0	0.0708	-41.15
YNL331C	66	526.8	40.59	14.5	3.26	37.33	1.0	0.0882	-34.08
YNL332W	36	450.8	44.5	8.0	3.5	41.0	1.0	0.1059	-37.5
YNL333W	26	652.5	52.85	18.0	2.96	49.88	1.0	0.0805	-46.92
YNL334C	14	567.8	30.64	6.5	1.71	28.93	0.9286	0.0531	-27.21
YNL335W	45	577.7	77.69	82.0	3.89	73.8	1.0	0.166	-69.91
YNL336W	241	753.3	51.85	70.0	1.67	50.18	0.9959	0.0899	-48.51
YNL339C	20	557.3	35.75	13.0	3.85	31.9	1.0	0.0685	-28.05
YNL339W-B	22	458.9	29.59	14.5	1.09	28.5	0.9091	0.0882	-27.41
YNR001C	467	806.7	49.68	42.0	2.58	47.1	0.9893	0.0917	-44.51
YNR001W-A	20	284.2	32.1	8.5	7.85	24.25	1.0	0.1144	-16.4
YNR002C	77	409.5	41.0	14.0	1.44	39.56	1.0	0.107	-38.12
YNR003C	120	657.7	46.07	26.0	2.35	43.72	0.9917	0.0892	-41.37
YNR003W-A	87	674.2	39.74	10.0	2.71	37.02	0.9655	0.0712	-34.31
YNR004W	49	526.6	54.02	74.0	2.86	51.16	0.9796	0.1219	-48.31
YNR005C	21	684.5	65.67	71.0	2.1	63.57	0.9048	0.1047	-61.48
YNR006W	113	746.5	50.37	46.0	3.83	46.54	1.0	0.0924	-42.71
YNR007C	90	572.9	39.1	10.0	5.31	33.79	0.9556	0.0891	-28.48
YNR008W	43	897.1	48.7	61.0	3.51	45.19	0.9767	0.0912	-41.67
YNR009W	91	476.5	40.66	11.0	2.74	37.92	0.978	0.091	-35.19
YNR010W	73	441.1	49.1	65.0	1.74	47.36	1.0	0.1198	-45.62
YNR011C	83	451.1	50.81	69.0	2.61	48.19	1.0	0.1283	-45.58
YNR012W	162	670.5	48.22	36.0	3.39	44.83	0.9753	0.0936	-41.44
YNR013C	170	709.7	49.71	46.5	5.87	43.84	0.9824	0.0908	-37.96
YNR014W	27	496.6	49.52	49.0	3.56	45.96	1.0	0.1082	-42.41
YNR015W	561	469.8	46.05	22.0	2.28	43.77	0.9929	0.1111	-41.49
YNR016C	807	841.2	48.32	23.0	2.28	46.03	0.9888	0.0913	-43.75
YNR017W	166	762.8	43.51	16.0	2.4	41.11	0.988	0.0621	-38.71
YNR018W	196	632.1	40.71	13.0	2.95	37.77	0.9745	0.0654	-34.82
YNR019W	191	652.4	54.65	65.0	2.47	52.18	1.0	0.1141	-49.71
YNR020C	125	481.7	49.07	32.0	3.74	45.33	1.0	0.1126	-41.58
YNR021W	283	703.1	43.51	13.0	5.28	38.23	0.9859	0.0743	-32.95
YNR022C	225	486.3	44.52	14.0	4.91	39.61	0.9911	0.0939	-34.71
YNR023W	162	528.7	41.22	13.5	1.31	39.9	0.9815	0.0977	-38.59
YNR024W	51	505.9	39.63	12.0	3.69	35.94	0.9608	0.082	-32.25
YNR025C	43	388.2	50.88	35.0	6.47	44.42	1.0	0.1296	-37.95
YNR026C	51	938.5	47.1	16.0	1.47	45.63	1.0	0.0654	-44.16
YNR027W	52	781.5	47.69	20.0	1.62	46.08	0.9808	0.0785	-44.46
YNR028W	162	577.4	45.79	17.0	2.79	43.0	1.0	0.0954	-40.21
YNR029C	131	738.6	47.69	25.0	3.26	44.44	1.0	0.084	-41.18
YNR030W	121	949.9	57.39	75.0	2.71	54.68	0.9835	0.0923	-51.97
YNR031C	128	620.4	54.74	76.0	2.1	52.64	1.0	0.1247	-50.54
YNR032C-A	135	406.2	43.81	20.0	2.5	41.31	1.0	0.1125	-38.81
YNR032W	174	510.2	38.79	12.0	1.42	37.37	0.9943	0.0931	-35.95
YNR033W	168	536.3	42.0	14.5	1.93	40.07	0.9881	0.0996	-38.13
YNR034W	81	704.3	47.68	41.0	3.0	44.68	1.0	0.0848	-41.68
YNR034W-A	321	479.4	44.11	17.0	3.32	40.78	0.9938	0.092	-37.46
YNR035C	433	574.3	43.64	17.0	2.75	40.9	0.9861	0.0881	-38.15
YNR036C	107	419.2	50.5	28.0	2.83	47.67	0.9813	0.1122	-44.84
YNR037C	83	427.1	42.16	12.0	2.24	39.92	1.0	0.1078	-37.67
YNR038W	138	573.3	41.16	12.5	1.96	39.2	0.9928	0.083	-37.23
YNR039C	81	674.4	53.88	70.0	2.65	51.22	0.9753	0.111	-48.57
YNR040W	27	585.9	40.59	15.0	2.26	38.33	1.0	0.0854	-36.07
YNR041C	55	643.5	41.93	15.0	3.25	38.67	1.0	0.0813	-35.42
YNR042W	49	805.4	41.35	18.0	3.45	37.9	1.0	0.0537	-34.45
YNR043W	341	838.7	43.74	20.0	2.96	40.78	0.9971	0.0661	-37.82
YNR044W	189	475.5	46.33	33.0	2.69	43.65	1.0	0.1269	-40.96
YNR045W	134	521.2	47.28	63.0	3.19	44.1	1.0	0.1116	-40.91
YNR046W	94	475.5	51.39	68.0	1.7	49.69	1.0	0.1197	-47.99
YNR047W	152	597.7	43.76	16.5	3.66	40.1	1.0	0.089	-36.44
YNR048W	82	666.7	54.46	72.0	1.88	52.59	1.0	0.1062	-50.71
YNR049C	290	472.1	45.49	47.0	2.91	42.57	0.969	0.101	-39.66
YNR050C	536	801.8	47.53	23.0	2.71	44.82	0.9813	0.0791	-42.1
YNR051C	623	399.5	46.84	61.0	1.63	45.21	0.9856	0.1303	-43.58
YNR052C	292	624.8	47.82	59.0	3.12	44.7	0.9897	0.1009	-41.57
YNR053C	225	783.7	95.61	58.0	35.27	60.35	0.9956	0.1197	-25.08
YNR054C	46	762.4	222.3	76.0	2.33	219.98	1.0	0.2129	-217.65
YNR055C	242	670.3	56.4	69.0	2.81	53.59	0.9876	0.1097	-50.77
YNR056C	29	521.6	44.07	15.0	1.17	42.9	0.9655	0.0933	-41.72
YNR057C	15	479.1	46.0	13.0	1.4	44.6	1.0	0.0978	-43.2
YNR058W	37	597.4	45.65	24.0	5.81	39.84	1.0	0.0942	-34.03
YNR059W	66	695.2	45.18	15.0	2.74	42.44	1.0	0.0867	-39.7
YNR060W	92	553.1	50.04	61.0	5.08	44.97	0.9783	0.1078	-39.89
YNR061C	211	712.5	56.55	62.0	5.15	51.4	0.9905	0.0905	-46.25
YNR062C	34	835.7	60.62	63.0	2.35	58.26	0.9706	0.0868	-55.91
YNR063W	34	628.8	44.21	19.5	5.18	39.03	1.0	0.0952	-33.85
YNR064C	34	681.2	47.71	20.0	11.24	36.47	1.0	0.0936	-25.24
YNR065C	81	874.8	48.7	12.0	7.79	40.91	0.9753	0.0828	-33.12
YNR066C	94	463.6	41.52	14.5	2.3	39.22	0.9894	0.0994	-36.93
YNR067C	249	612.2	45.2	35.0	2.0	43.19	0.992	0.0894	-41.19
YNR068C	128	727.3	58.76	72.0	8.41	50.34	0.9688	0.0968	-41.93
YNR069C	153	614.5	102.33	78.0	2.83	99.5	0.9869	0.1851	-96.67
YNR070W	15	433.1	101.73	89.0	8.73	93.0	1.0	0.24	-84.27
YNR074C	7	319.0	36.29	16.0	2.43	33.86	1.0	0.1214	-31.43
YNR075W	43	517.5	61.72	65.0	6.0	55.72	0.9767	0.1186	-49.72
YOL001W	104	472.2	46.47	48.0	2.61	43.87	0.9904	0.1147	-41.26
YOL002C	488	851.1	43.28	13.0	2.42	40.86	0.9877	0.0569	-38.44
YOL003C	219	482.9	38.73	13.0	5.13	33.6	0.9909	0.0911	-28.47
YOL004W	170	941.4	39.68	11.0	2.32	37.35	0.9765	0.0673	-35.03
YOL005C	116	408.0	42.47	15.0	2.25	40.22	1.0	0.1074	-37.97
YOL006C	152	541.3	41.39	12.0	2.41	38.97	1.0	0.0846	-36.56
YOL007C	155	663.6	49.78	68.0	3.08	46.7	0.9871	0.1047	-43.61
YOL008W	80	498.8	47.89	45.5	3.35	44.54	0.9875	0.1031	-41.19
YOL009C	171	510.3	35.27	10.0	4.32	30.95	0.9883	0.084	-26.63
YOL010W	166	627.0	45.2	14.5	4.93	40.27	1.0	0.0884	-35.34
YOL011W	160	645.2	50.38	67.0	4.11	46.27	0.9875	0.0956	-42.16
YOL012C	167	638.2	58.35	75.0	1.86	56.49	0.988	0.0926	-54.63
YOL013C	163	564.7	47.39	38.0	9.64	37.74	0.9939	0.1256	-28.1
YOL013W-A	93	263.6	54.31	49.0	12.03	42.28	1.0	0.2109	-30.25
YOL013W-B	217	381.3	51.6	54.0	10.17	41.43	0.9954	0.1484	-31.27
YOL014W	237	548.6	55.24	73.0	2.54	52.71	0.9958	0.1095	-50.17
YOL015W	28	625.3	48.43	41.0	2.61	45.82	1.0	0.1142	-43.21
YOL016C	722	773.6	48.06	19.0	3.2	44.87	0.9903	0.0815	-41.67
YOL017W	493	497.8	43.11	15.0	2.57	40.55	1.0	0.092	-37.98
YOL018C	66	713.3	53.35	69.5	4.05	49.3	0.9848	0.0869	-45.26
YOL019W	89	685.1	44.01	19.0	3.13	40.88	0.9551	0.0967	-37.74
YOL019W-A	65	389.4	61.77	74.0	5.45	56.32	1.0	0.1655	-50.88
YOL020W	142	907.1	46.89	45.5	2.85	44.05	0.9648	0.0741	-41.2
YOL021C	225	692.6	40.88	12.0	5.64	35.24	0.9911	0.0699	-29.61
YOL022C	214	788.2	45.84	14.0	2.68	43.16	0.9766	0.0727	-40.49
YOL023W	113	516.7	44.81	16.0	3.26	41.55	1.0	0.0956	-38.29
YOL024W	25	608.9	50.68	44.0	1.32	49.36	1.0	0.1003	-48.04
YOL025W	52	672.7	52.81	62.0	6.1	46.71	1.0	0.1167	-40.62
YOL026C	59	388.7	43.05	23.0	2.64	40.41	1.0	0.1137	-37.76
YOL027C	90	463.6	46.44	24.0	1.48	44.97	0.9778	0.1064	-43.49
YOL028C	63	627.8	48.1	58.0	1.81	46.29	1.0	0.1045	-44.48
YOL029C	135	567.2	56.35	75.0	4.31	52.04	1.0	0.1174	-47.73
YOL030W	231	1014.3	57.9	74.0	3.2	54.7	0.9957	0.0766	-51.5
YOL031C	224	658.2	43.84	17.0	1.39	42.45	0.9777	0.0902	-41.06
YOL032W	188	537.3	41.16	11.5	2.41	38.75	0.984	0.0888	-36.34
YOL033W	71	726.3	49.03	64.0	1.72	47.31	0.9859	0.0894	-45.59
YOL034W	60	653.9	38.95	11.5	1.75	37.2	0.9833	0.0876	-35.45
YOL035C	88	445.9	43.98	14.0	5.27	38.7	0.9659	0.1217	-33.43
YOL036W	157	671.9	45.63	19.0	2.5	43.13	0.9745	0.0976	-40.62
YOL037C	72	350.8	43.26	18.5	4.26	39.0	0.9861	0.125	-34.74
YOL038C-A	1694	498.4	47.69	68.0	2.42	45.27	0.9534	0.1	-42.85
YOL038W	955	485.5	47.54	54.0	11.99	35.55	0.9738	0.1152	-23.55
YOL039W	1573	496.7	48.14	66.0	2.12	46.02	0.9415	0.0998	-43.9
YOL040C	2664	483.1	40.04	12.0	1.86	38.18	0.9962	0.09	-36.32
YOL041C	2763	500.9	40.31	12.0	2.04	38.27	0.9957	0.0887	-36.22
YOL042W	195	652.5	45.99	17.0	2.82	43.17	0.9897	0.0913	-40.35
YOL043C	64	654.2	59.92	78.5	2.62	57.3	1.0	0.1285	-54.67
YOL044W	99	699.5	49.44	22.0	1.74	47.71	1.0	0.0908	-45.97
YOL045W	110	1060.6	48.99	13.0	2.23	46.76	0.9909	0.0564	-44.54
YOL046C	5	599.8	66.4	71.0	1.8	64.6	1.0	0.1277	-62.8
YOL047C	19	359.0	49.95	25.0	2.68	47.26	1.0	0.1489	-44.58
YOL048C	244	603.9	49.92	67.0	3.74	46.18	0.9959	0.0991	-42.43
YOL049W	295	788.1	55.29	64.0	5.95	49.34	0.9932	0.0956	-43.39
YOL050C	53	593.3	43.28	14.0	3.89	39.4	1.0	0.0859	-35.51
YOL051W	128	579.3	47.82	51.5	1.74	46.08	0.9766	0.1103	-44.34
YOL052C	108	713.4	43.7	17.0	2.4	41.31	1.0	0.0771	-38.91
YOL052C-A	99	467.8	52.7	67.0	3.09	49.61	0.9697	0.1213	-46.52
YOL053W	158	747.2	50.52	70.5	3.23	47.28	0.9747	0.0891	-44.05
YOL054W	31	391.9	53.06	17.0	2.23	50.84	1.0	0.132	-48.61
