gene	technology	count_new	count_old	len_new	len_old	length_gain_nt	extended	quantifiable	cpm_new	cpm_old	tpm_new	tpm_old	log2fc_cpm	log2fc_tpm	max_same_strand_orf_overlap_nt	worst_tier
YKL149C	short read	1319	1319	1447	1447	0	False	True	44.38203965520101	45.78814343276523	31.113886525015637	29.103856250442533	-0.04499809872395577	0.09634829494310004	0	False
YKL148C	short read	9445	9454	2437	2332	105	True	True	317.8077062497146	328.18886126866	132.28921278913506	129.43785999677698	-0.04637216680687395	0.031435764337337524	0	False
YKL147C	short read	205	205	618	618	0	False	True	6.897890924424722	7.116428660892246	11.322527522012132	10.59106560433645	-0.044998098723956215	0.0963482949430996	0	False
YKL146W	short read	3243	3243	2341	2337	4	True	True	109.12126959955792	112.57842998670026	47.28501531324146	44.30599646514793	-0.04499809872395577	0.09388109461391192	0	False
YKL145W	short read	2525	3136	1666	1666	0	False	True	84.96182723986547	108.86400136857601	51.73260935122487	60.100118620188695	-0.3576402703126451	-0.2162938766455893	0	False
YKL145W-A	short read	2572	1959	1637	1206	431	True	True	86.54329491522138	68.00528656920932	53.62907223543423	51.86344968926576	0.34777514633640383	0.04829712542939113	0	False
YKL144C	short read	1812	1814	969	969	0	False	True	60.970626122232176	62.9717150773587	63.82817327186457	59.770622355823626	-0.04658959920624284	0.09475679446081209	0	False
YKL143W	short read	1615	1615	1814	1814	0	False	True	54.34192118510207	56.06357213337062	30.388778454553066	28.42559186737322	-0.04499809872395666	0.09634829494310004	0	False
YKL142W	short read	15513	15513	917	917	0	False	True	521.9852776126863	538.5227210557142	577.436797188425	540.1330214910981	-0.04499809872395666	0.09634829494310004	0	False
YKL141W	short read	44216	44216	975	975	0	False	True	1487.7909517773828	1534.9268764390808	1547.9354092928693	1447.9351398549513	-0.04499809872395666	0.09634829494310004	0	False
YKL140W	short read	1578	1578	2140	2140	0	False	True	53.09693599386444	54.779143545794945	25.169305059439978	23.543308734012587	-0.04499809872395666	0.09634829494309916	0	False
YKL139W	short read	1633	1633	1826	1826	0	False	True	54.94758965651498	56.688429284083114	30.525543878528335	28.553521923176657	-0.04499809872395577	0.09634829494310004	0	False
YKL138C-A	short read	5736	5736	950	950	0	False	True	193.0063528902449	199.12114536038013	206.09314013529993	192.7790383846	-0.04499809872395666	0.09634829494309916	0	False
YKL138C	short read	2814	2814	996	991	5	True	True	94.68617103088374	97.68600122805259	96.43679171422393	90.66187798160276	-0.04499809872395577	0.08908761006150723	0	False
YKL137W	short read	5946	6933	896	896	0	False	True	200.07248505672877	240.67414588276068	226.5139191156163	247.05148160902831	-0.2665583960050988	-0.12521200233804386	0	False
YKL136W	short read	1650	224	1440	399	1041	True	True	55.519609879516054	7.77600009775543	39.11104781231629	17.924596781459783	2.8358972883516183	1.1256355219113452	0	False
YKL135C	short read	1198	1637	2409	2404	5	True	True	40.31060159736984	56.82728642868589	16.974540121509765	21.74144916130968	-0.4954245124093237	-0.35707561626955275	0	False
YKL134C	short read	1295	1295	2653	2653	0	False	True	43.574481693317146	44.95500056514858	16.661362656434097	15.584999427811136	-0.04499809872395577	0.09634829494309916	0	False
YKL133C	short read	3282	3280	1585	1572	13	True	True	110.43355128761921	113.86285857427593	70.67849759863562	66.61861112956667	-0.04411867471568964	0.0853460961832031	0	False
YKL132C	short read	762	733	1835	1817	18	True	True	25.639965289812867	25.445571748458615	14.174145997357256	12.880221142786382	0.010979700635554757	0.13810445080614997	0	False
YKL131W	short read	132	139	522	522	0	False	True	4.441568790361284	4.82528577494645	8.631403655131873	8.501950448964674	-0.11954505208901045	0.021801341578045363	0	False
YKL130C	short read	2143	2143	1007	1007	0	False	True	72.10819634654722	74.39271522093699	72.63914096174243	67.94648154953124	-0.04499809872395577	0.09634829494309916	0	False
YKL129C	short read	1159	1142	3974	3948	26	True	True	38.99831990930855	39.64371478409242	9.954823680719128	9.235559958304389	-0.023680183080327488	0.1081963277934559	0	False
YKL128C	short read	2091	2091	1546	1301	245	True	True	70.35848742913217	72.58757234110091	46.16603136336072	51.315788734431386	-0.04499809872395577	-0.15257106226395223	0	False
YKL127W	short read	776	776	2221	2221	0	False	True	26.11104076757846	26.93828605293845	11.925899954264317	11.15545875784457	-0.04499809872395577	0.0963482949430996	0	False
YKL126W	short read	4966	4966	2325	2320	5	True	True	167.0972016131374	172.39114502434583	72.90574580587457	68.3428369363358	-0.04499809872395577	0.0932423840752783	0	False
YKL125W	short read	1355	1355	2189	2138	51	True	True	45.59337659802682	47.03785773419021	21.128639476000266	20.23512383676401	-0.04499809872395577	0.06233819348264458	0	False
YKL124W	short read	957	770	1956	1740	216	True	True	32.20137373011931	26.73000033603429	16.700177470780456	14.1291406741787	0.2686623801798049	0.2411897096307185	0	False
YKL123W	short read	670	757	1598	1598	0	False	True	22.5443264359247	26.27871461607527	14.311199199500422	15.124930118179137	-0.22113030336455353	-0.07978390969749771	0	False
YKL122C	short read	3328	3344	718	718	0	False	True	111.98137071456328	116.08457288792034	158.21107170753746	148.70175588964514	-0.051917512663747445	0.08942888100330926	0	False
YKL121W	short read	2614	2614	2952	2952	0	False	True	87.95652134851817	90.7431439979138	30.22506400041236	28.272453752158974	-0.04499809872395577	0.09634829494310004	0	False
YKL120W	short read	511	511	1327	1327	0	False	True	17.19425493844406	17.739000223004574	13.144012889504612	12.294878731480294	-0.04499809872395577	0.0963482949430996	0	False
YKL119C	short read	3582	4065	908	906	2	True	True	120.52802581116758	141.11357320257062	134.65352656504635	143.253956168879	-0.22748811370038524	-0.08932296727800981	0	False
YKL118W	short read	680	197	490	312	178	True	True	22.88080892004298	6.838714371686695	47.36863081981462	20.159785382513213	1.742341017957369	1.232451691484103	0	False
YKL117W	short read	10602	10602	987	973	14	True	True	356.7387296621995	368.04086176965654	366.6474309200795	347.895836953722	-0.04499809872395666	0.0757380152678131	0	False
YKL116C	short read	1178	1176	2063	2063	0	False	True	39.637636629133276	40.824000513216006	19.49054851716047	18.200460062027574	-0.04254661972985918	0.09879977393719575	0	False
YKL115C	short read	83	83	393	393	0	False	True	2.7928046181817168	2.881285750507592	7.208809367766279	6.74310332165126	-0.04499809872395599	0.0963482949430996	0	False
YKL114C	short read	1631	1594	1510	1283	227	True	True	54.88029315969132	55.33457212420605	36.8684613019942	39.66760070074711	-0.011892946002543425	-0.10557393145824712	0	False
YKL113C	short read	1041	1078	1336	1336	0	False	True	35.027826596712856	37.422000470448005	26.596364141069962	25.76241518136176	-0.09538520817704388	0.04596118549001105	0	False
YKL112W	short read	951	1249	2519	2518	1	True	True	31.999484239648343	43.35814340221666	12.886362629734846	15.837294214933312	-0.43825432947135035	-0.29748077481951896	0	False
YKL111C	short read	560	260	1106	336	770	True	True	18.84301911062363	9.02571439918041	17.282672451012036	24.70633596551656	1.0619171051925553	-0.515554748596335	0	False
YKL110C	short read	1205	1207	1573	1573	0	False	True	40.54613933625263	41.90014338388752	26.147870374667683	24.49925170787611	-0.04739062836165431	0.0939557653054015	0	False
YKL109W	short read	7476	7475	2301	2295	6	True	True	251.55430512682545	259.4892889764368	110.89977705625284	103.99268210322003	-0.04480510895162837	0.0927744547925089	0	False
YKL108W	short read	828	824	1631	1622	9	True	True	27.86074968499351	28.60457178817176	17.328236823507037	16.219991939573124	-0.038011668407849086	0.09535176276459456	0	False
YKL107W	short read	2155	2102	1289	1104	185	True	True	72.51197532748915	72.96942948875854	57.0653330376754	60.790807256958296	-0.009072898709673538	-0.09123859662610023	0	False
YKL106C-A	short read	1696	1696	1017	1017	0	False	True	57.067429306460134	58.87542931157682	56.92235952990159	53.24504117678468	-0.04499809872395666	0.09634829494310004	0	False
YKL106W	short read	738	765	1630	1630	0	False	True	24.832407327928998	26.55642890528082	15.454208117161098	14.98470173802826	-0.0968370302435746	0.04450936342348122	0	False
YKL105C	short read	1166	1010	3744	3399	345	True	True	39.233857648191346	35.06142901220082	10.630182225911609	9.487340363973228	0.16221439683738392	0.16409071746270598	0	False
YKL104C	short read	1881	1881	2635	2635	0	False	True	63.2923552626483	65.2975722494552	24.366108572561078	22.792000629954625	-0.04499809872395577	0.09634829494310004	0	False
YKL104W-A	short read	140	140	255	255	0	False	True	4.710754777655907	4.860000061097144	18.73983895178364	17.529201264221705	-0.044998098723956215	0.09634829494309916	0	False
YKL103C	short read	3892	3892	2190	2190	0	False	True	130.95898281883424	135.1080016985006	60.660601976801004	56.741784366240935	-0.04499809872395666	0.09634829494309916	0	False
YKL102C	short read	84	84	306	306	0	False	True	2.8264528665935447	2.916000036658286	9.36991947589182	8.764600632110852	-0.04499809872395599	0.0963482949430996	0	False
YKL101W	short read	1574	1459	4887	4557	330	True	True	52.96234300021713	50.64814349386238	10.993611564321375	10.222345033304121	0.06445755886563997	0.1049392185092608	0	False
YKL100W-A	short read	2584	17	1692	90	1602	True	True	86.94707389616332	0.590142864561796	52.12789041755013	6.03087995876199	7.202929414719629	3.1116150515964103	0	False
YKL100C	short read	4186	6768	2085	2085	0	False	True	140.85156785191162	234.9462886678962	68.52849021001168	103.64027649826785	-0.7381553555881961	-0.5968089619211412	0	False
YKL099C	short read	1773	1773	1022	1022	0	False	True	59.658344434170886	61.54842934518025	59.21555974060427	55.390095258412046	-0.04499809872395577	0.09634829494309916	0	False
YKL098W	short read	1167	1167	1325	1324	1	True	True	39.267505896603176	40.51157193785976	30.063045684455705	28.142141552726667	-0.04499809872395666	0.0952590574123926	0	False
YKL097C	short read	10	10	411	411	0	False	True	0.33648248411827913	0.34714286150693885	0.830493384203133	0.7768415575906386	-0.04499809872395599	0.09634829494309949	0	False
YKL096C-B	short read	9538	36	835	150	685	True	True	320.9369933520146	1.2497143014249799	389.89605560426554	7.662765124074059	8.004547967228088	5.669080664029611	0	False
YKL096W-A	short read	9299	15749	602	602	0	False	True	312.89506198158773	546.715292587278	527.2514168868319	835.2774635869487	-0.8051108402498777	-0.6637644465828227	0	False
YKL096W	short read	17478	20525	2656	2645	11	True	True	588.1040857419282	712.510723242992	224.61650394205836	247.76032478201017	-0.2768402134149799	-0.14148124409346163	0	False
YKL095W	short read	153	153	837	837	0	False	True	5.14818200700967	5.3112857810561644	6.239416425190636	5.836335443963217	-0.044998098723956215	0.0963482949430996	0	False
YKL094W	short read	9170	9260	2069	2064	5	True	True	308.55443793646197	321.45428975542535	151.28185601361344	143.24371174282498	-0.059088558389136736	0.07876716084116175	0	False
YKL093W	short read	7036	6943	1689	1246	443	True	True	236.7490758256212	241.02128874426762	142.19167829870239	177.91124350068947	-0.025801787352644823	-0.32332065346297245	0	False
YKL092C	short read	840	840	3617	3617	0	False	True	28.264528665935444	29.16000036658286	7.926998506007456	7.414895751799614	-0.04499809872395666	0.0963482949430996	0	False
YKL091C	short read	6226	6226	1071	1070	1	True	True	209.49399461204058	216.1311455742201	198.42557366293357	185.78027905952138	-0.04499809872395577	0.0950006114813533	0	False
YKL090W	short read	1977	2001	1815	1559	256	True	True	66.52258711018378	69.46328658753846	37.17988473025362	40.980310597798244	-0.06240639490048938	-0.14040862141876165	0	False
YKL089W	short read	2265	2239	1954	1897	57	True	True	76.21328265279021	77.72528669140361	39.56595438871339	37.684350537695074	-0.028341576642956667	0.0702940284671909	0	False
YKL088W	short read	997	994	1986	1986	0	False	True	33.54730366659243	34.50600043378972	17.135386836090895	15.980170638909062	-0.04065044588804678	0.10069594777900903	0	False
YKL087C	short read	1615	1618	995	994	1	True	True	54.34192118510207	56.167714991822706	55.4022553935269	51.97163803970417	-0.047675541572647084	0.09222017822568418	0	False
YKL086W	short read	325	317	597	584	13	True	True	10.935680733844071	11.004428709769961	18.581767804846482	17.330882879077315	-0.009041220947546336	0.10054261033472134	0	False
YKL085W	short read	15537	15539	1788	1788	0	False	True	522.7928355745703	539.4252924956322	296.6044416644092	277.47881073589394	-0.045183797661126235	0.09616259600592869	175	True
YKL084W	short read	252	453	609	609	0	False	True	8.479358599780634	15.72557162626433	14.124115072033973	23.749538869769765	-0.891085415270275	-0.7497390216032196	0	False
YKL083W	short read	2368	533	1904	615	1289	True	True	79.67905223920849	18.50271451831984	42.45147191118335	27.67109628137855	2.106463544145818	0.6174347747315316	175	True
YKL082C	short read	2315	3944	1550	1528	22	True	True	77.89569507338162	136.91314457833667	50.97970243876349	82.41150100716648	-0.8136454569542684	-0.6929227354130649	0	False
YKL081W	short read	2412	2412	1557	1557	0	False	True	81.15957516932892	83.73085819547364	52.876985712836245	49.46100802629691	-0.04499809872395577	0.09634829494310004	0	False
YKL080W	short read	3257	3257	1435	1435	0	False	True	109.5923450773235	113.06442999280998	77.47183745057056	72.46697447476542	-0.04499809872395577	0.09634829494309916	0	False
YKL079W	short read	2760	2760	2126	2120	6	True	True	92.86916561664503	95.81142977591512	44.31225189579802	41.566886286250785	-0.04499809872395577	0.09227096286255598	0	False
YKL078W	short read	340	340	2344	2344	0	False	True	11.44040446002149	11.80285729123592	4.95107276060349	4.631221811335999	-0.044998098723956215	0.0963482949430996	0	False
YKL077W	short read	6247	6277	1625	1625	0	False	True	210.20060782868896	217.9015741679055	131.2188235279431	123.33122226618684	-0.051909777741522944	0.08943661592553287	0	False
YKL076C	short read	581	646	1503	1503	0	False	True	19.549632327272015	22.425428853348247	13.194567245991374	13.722960385206923	-0.19799410001335183	-0.05664770634629601	0	False
YKL075C	short read	690	541	1603	1353	250	True	True	23.21729140416126	18.78042880752539	14.692427874370962	12.76655559289254	0.3059696691147602	0.20270347660380494	0	False
YKL074C	short read	695	695	1707	1700	7	True	True	23.385532646220398	24.126428874732248	13.897263194534501	13.052994512822233	-0.04499809872395577	0.0904199829404253	0	False
YKL073W	short read	792	792	2813	2813	0	False	True	26.649412742167705	27.493714631349555	9.610222626332394	8.989379633645358	-0.04499809872395666	0.09634829494310004	0	False
YKL072W	short read	624	624	2674	2674	0	False	True	20.99650700898062	21.661714558032983	7.965282546233071	7.450706552951591	-0.04499809872395577	0.0963482949430996	0	False
YKL071W	short read	889	1003	1642	1089	553	True	True	29.913292838115012	34.818429009145966	18.48019745595351	29.40677004685599	-0.21906438050636723	-0.670168159900209	0	False
YKL070W	short read	2107	1993	1255	1066	189	True	True	70.89685940372141	69.18557229833291	57.30583022885072	59.6931320054706	0.035250505254292186	-0.05888302715761107	0	False
YKL069W	short read	877	877	806	806	0	False	True	29.50951385717308	30.444428954158536	37.14005568931349	34.74072070829689	-0.04499809872395577	0.09634829494310004	0	False
YKL068W-A	short read	1036	1036	759	759	0	False	True	34.85958535465372	35.96400045211886	46.59035059554114	43.58050432883577	-0.04499809872395577	0.09634829494309916	0	False
