gene	n_isoforms	n_reads	mtif_support	iqr5	iqr3	utr5_max	utr3_max	utr5_p95	utr3_p95	utr5_p99	utr3_p99	f5_within_20	f3_within_20	f5_within_50	f3_within_50	f5_within_100	f3_within_100
YMR094W	13	18.0	5	30.0	1577.0	99.0	2235.0	86.99999999999994	2229.6666666666665	99.0	2235.0	0.7222222222222222	0.4444444444444444	0.8888888888888888	0.4444444444444444	1.0	0.4444444444444444
YMR096W	184	173.0	6	1002.5	35.5	2652.0	469.0	2331.7	240.0	2626.0	279.0	0.2254335260115607	0.27167630057803466	0.23121387283236994	0.6184971098265896	0.27167630057803466	0.953757225433526
YMR097C	107	216.0	17	26.0	32.0	826.0	119.0	53.0	102.0	57.68000000000001	102.0	0.6157407407407407	0.7453703703703703	1.0	0.8981481481481481	1.0	1.0
YMR098C	162	476.0	55	42.0	11.0	114.0	219.0	92.79999999999995	150.0	105.0	151.03384615384616	0.5168067226890757	0.6617647058823529	0.9705882352941176	0.8718487394957983	1.0	1.0
YMR099C	359	2531.0	585	10.0	1.0	82.0	295.0	28.0	257.0	65.52347826086961	277.0	0.9620703279336231	0.866455946266298	0.99723429474516	0.9134729355985777	1.0	0.9288818648755433
YMR100W	24	33.0	4	73.0	33.5	387.0	241.0	386.3	235.36666666666665	387.0	241.0	0.36363636363636365	0.5454545454545454	0.7272727272727273	0.8787878787878788	0.7575757575757576	0.9090909090909091
YMR101C	1	1.0	1	0.0	0.0	237.0	194.0	237.0	194.0	237.0	194.0	1.0	1.0	1.0	1.0	1.0	1.0
YMR102C	42	47.0	3	173.0	14.0	404.0	168.0	366.29999999999995	168.0	404.0	168.0	0.2765957446808511	0.7659574468085106	0.46808510638297873	1.0	0.48936170212765956	1.0
YMR103C	532	1035.0	70	1882.0	122.0	2282.0	196.0	2259.0	184.0	2269.766666666667	195.27142857142866	0.2647342995169082	0.4792270531400966	0.2966183574879227	0.4792270531400966	0.3285024154589372	0.6405797101449275
YMR104C	119	354.0	70	17.0	116.0	93.0	714.0	80.0	702.0	87.89999999999995	713.8799999999999	0.8135593220338984	0.5480225988700564	0.9096045197740112	0.5480225988700564	1.0	0.6666666666666666
YMR105C	549	17116.0	4211	3.0	2.0	2624.0	485.0	67.0	150.0	130.0	154.0	0.96880112175742	0.7883267118485627	0.9860364571161486	0.9949170366908157	0.9912362701565787	0.9959686842720262
YMR105W-A	4	2.0	1	663.0	5.0	679.0	688.0	679.0	243.99999999999997	679.0	279.2	0.5	1.0	0.5	1.0	0.5	1.0
YMR106C	70	94.0	5	22.0	41.0	330.0	2552.0	314.0	251.0	325.3066666666667	495.8933333333338	0.6382978723404256	0.5212765957446809	0.8404255319148937	0.7872340425531915	0.8404255319148937	0.851063829787234
YMR107W	9	7.0	3	9.0	10.125	513.0	192.0	38.0	180.79999999999998	38.0	189.76	1.0	0.8571428571428571	1.0	1.0	1.0	1.0
YMR108W	387	3197.0	379	33.0	18.0	507.0	279.0	257.2999999999993	191.0	267.0	201.0	0.7012824522990303	0.9089771660932124	0.9167969971848609	0.9924929621520175	0.9943697216140132	0.9971848608070065
YMR109W	33	108.0	42	7.860139860131312	0.0	65.0	118.0	48.19999999999999	118.0	63.84	118.0	0.9444444444444444	0.9166666666666666	1.0	1.0	1.0	1.0
YMR110C	153	591.0	80	16.0	13.25	75.0	189.0	36.0	174.0	62.0	177.79500000000002	0.8900169204737732	0.8324873096446701	0.9813874788494078	0.9170896785109983	1.0	0.9983079526226735
YMR111C	77	141.0	13	20.0	29.0	144.0	278.0	120.96666666666665	196.99999999999991	129.44000000000005	226.08666666666667	0.6808510638297872	0.6099290780141844	0.9574468085106383	0.950354609929078	1.0	0.9929078014184397
YMR112C	57	56.0	5	84.0	13.5	178.0	145.0	166.49999999999994	145.0	177.15999999999997	145.0	0.25	0.875	0.35714285714285715	1.0	0.6428571428571429	1.0
YMR113W	36	87.0	14	32.75	9.5	153.0	89.0	102.0	83.0	135.6099999999998	87.14999999999998	0.7126436781609196	0.8735632183908046	0.9885057471264368	1.0	1.0	1.0
YMR114C	57	81.0	8	30.0	24.0	433.0	144.0	54.9875	126.67500000000001	75.69	141.67499999999998	0.41975308641975306	0.5925925925925926	1.0	0.9876543209876543	1.0	1.0
YMR115W	200	937.0	118	10.0	27.0	233.0	1518.0	59.88095238095237	125.20384615384616	103.695	193.44999999999993	0.887940234791889	0.6125933831376734	0.9871931696905016	0.9413020277481323	0.9925293489861259	0.9935965848452508
YMR116C	1665	21689.0	2159	9.0	32.0	1245.0	294.0	40.0	224.0	956.1500000000087	228.0	0.9452256904421596	0.3248190326893817	0.9596108626492692	0.7442943427543917	0.9847388076905343	0.998109640831758
YMR117C	69	205.0	78	14.0	8.0	42.0	2065.0	42.0	1948.0	42.0	2018.0	0.8536585365853658	0.8	1.0	0.8731707317073171	1.0	0.9414634146341463
YMR118C	2	1.0	1	17.5	16.5	89.0	93.0	89.0	89.69999999999999	89.0	92.34	1.0	1.0	1.0	1.0	1.0	1.0
YMR119W	224	453.0	15	17.0	153.0	236.0	2569.0	208.0	253.0	228.87999999999988	399.933333333332	0.7549668874172185	0.2869757174392936	0.9624724061810155	0.4304635761589404	0.9933774834437086	0.5827814569536424
YMR119W-A	157	235.0	12	966.5	10.0	1899.0	2406.0	1871.0	273.3333333333333	1884.3500000000001	936.7500000000003	0.05106382978723404	0.8042553191489362	0.059574468085106386	0.9106382978723404	0.10212765957446808	0.9276595744680851
YMR120C	347	5944.0	921	14.0	4.0	116.0	2386.0	58.0	167.0	72.5900000000006	167.0	0.8967025572005384	0.8694481830417228	0.9957940780619112	0.9685397039030955	1.0	1.0
YMR121C	167	467.0	71	12.0	14.0	194.0	391.0	58.0	73.0	152.43999999999997	83.0	0.7301927194860813	0.9100642398286938	0.9785867237687366	0.9914346895074947	0.9828693790149893	0.9914346895074947
YMR122C	4	3.0	2	99.0	90.5	679.0	131.0	679.0	131.0	679.0	131.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666
YMR122W-A	228	2569.0	738	0.04803788906428963	18.0	726.0	715.0	44.84472972972973	263.0	63.0	589.9099999999994	0.9750875827170105	0.9120280264694434	0.9953289217594394	0.9727520435967303	0.9957181782794862	0.9778123783573375
YMR123W	273	1057.0	91	23.0	14.0	340.0	330.0	59.0	124.0	63.48000000000017	296.0	0.7483443708609272	0.8391674550614948	0.9990539262062441	0.967833491012299	0.9990539262062441	0.9735099337748344
YMR124W	29	34.0	3	62.0	57.0	318.0	140.0	315.8	138.0	318.0	140.0	0.3235294117647059	0.6764705882352942	0.7941176470588235	0.7352941176470589	0.7941176470588235	1.0
YMR125W	90	195.0	13	8.75	37.0	96.0	195.0	88.2	195.0	91.56666666666672	195.0	0.9897435897435898	0.6205128205128205	0.9948717948717949	0.8666666666666667	1.0	1.0
YMR126C	81	138.0	8	41.0	50.0	287.0	189.0	271.72499999999997	101.0	283.48	106.76000000000022	0.32608695652173914	0.6884057971014492	0.855072463768116	0.7463768115942029	0.9927536231884058	1.0
YMR127C	47	131.0	26	8.0	0.0	115.0	884.0	107.48333333333333	223.84999999999997	113.0	817.5799999999998	0.9694656488549618	0.9389312977099237	0.9923664122137404	0.9389312977099237	1.0	0.9541984732824428
YMR128W	33	57.0	10	4.0	10.5	61.0	196.0	61.0	122.87499999999999	61.0	191.58999999999997	1.0	0.8596491228070176	1.0	0.9649122807017544	1.0	0.9824561403508771
YMR129W	22	38.0	7	17.66666666662786	18.0	58.0	291.0	58.0	152.0	58.0	291.0	0.7631578947368421	0.7631578947368421	1.0	0.9473684210526315	1.0	0.9736842105263158
YMR130W	95	131.0	16	29.0	64.0	1204.0	2167.0	146.19999999999936	155.0	1011.7199999999998	1054.7733333333333	0.6259541984732825	0.5877862595419847	0.8244274809160306	0.6641221374045801	0.9541984732824428	0.9618320610687023
YMR131C	544	2290.0	150	7.0	83.0	959.0	613.0	69.0	170.0	75.0	193.0	0.8227074235807861	0.5951965065502184	0.9982532751091703	0.6314410480349345	0.9982532751091703	0.962882096069869
YMR132C	103	206.0	21	50.0	29.0	128.0	1867.0	90.39999999999998	271.19999999999993	111.92	1848.88	0.5048543689320388	0.5436893203883495	0.7621359223300971	0.9320388349514563	1.0	0.9466019417475728
YMR133W	2	2.0	1	13.0	752.0	16.0	1149.0	16.0	1149.0	16.0	1149.0	1.0	0.5	1.0	0.5	1.0	0.5
YMR134W	225	750.0	68	42.0	259.0	1647.0	322.0	326.56410256410254	284.0	502.0	307.0	0.628	0.4266666666666667	0.852	0.42933333333333334	0.9386666666666666	0.42933333333333334
YMR135C	34	39.0	3	15.25	59.5	1041.0	176.0	570.0	165.87499999999994	1041.0	176.0	0.6666666666666666	0.07692307692307693	0.8461538461538461	0.1794871794871795	0.8717948717948718	0.6153846153846154
YMR136W	71	185.0	24	77.0	0.5	210.0	98.0	164.0	82.5	204.85000000000005	86.65	0.32972972972972975	0.972972972972973	0.6	0.9945945945945946	0.9837837837837838	1.0
YMR137C	121	262.0	14	20.0	104.0	429.0	128.0	80.0	127.0	102.91999999999996	127.0	0.767175572519084	0.46564885496183206	0.9770992366412213	0.46564885496183206	0.9923664122137404	0.7137404580152672
YMR138W	298	1182.0	212	12.0	22.0	586.0	1747.0	30.0	259.0	82.56000000000267	1623.68	0.8324873096446701	0.7538071065989848	0.9746192893401016	0.8587140439932318	0.9906937394247038	0.8790186125211505
YMR139W	146	360.0	36	38.0	117.0	994.0	275.0	613.5	240.0	989.9999999999999	246.0	0.4861111111111111	0.4166666666666667	0.8944444444444445	0.5527777777777778	0.9194444444444444	0.5666666666666667
YMR140W	85	181.0	13	12.5	355.0	164.0	1015.0	64.44999999999999	840.0	160.50666666666666	844.69	0.9392265193370166	0.3812154696132597	0.9779005524861878	0.49171270718232046	0.9834254143646409	0.49171270718232046
YMR141C	2	1.0	1	6.0	569.0	26.0	1265.0	26.0	1265.0	26.0	1265.0	1.0	1.0	1.0	1.0	1.0	1.0
YMR141W-A	2	2.0	1	259.0	1773.0	384.0	1851.0	384.0	1851.0	384.0	1851.0	0.5	0.5	0.5	0.5	0.5	0.5
YMR142C	1297	53483.0	5491	14.083189655211754	15.0	3770.0	430.0	41.0	118.0	49.0	120.0	0.9950451545350859	0.9817886057251837	0.9998504197595498	0.9972701606117832	0.9999252098797748	0.9980741544042032
YMR143W	1072	20301.0	2312	8.0	19.0	1401.0	360.0	39.0	124.0	75.0	166.0	0.956110536426777	0.8339983252056549	0.9846805576079996	0.9609378848332595	0.9969459632530417	0.9983744643121029
YMR144W	60	135.0	18	16.0	16.0	173.0	725.0	173.0	260.3333333333333	173.0	360.3500000000024	0.6814814814814815	0.8740740740740741	0.9333333333333333	0.8962962962962963	0.9555555555555556	0.9851851851851852
YMR145C	1624	7182.0	342	107.0	2.0	296.0	393.0	212.0	332.0	231.0	335.0	0.2037037037037037	0.6365914786967418	0.22988025619604566	0.6594263436368699	0.39000278473962685	0.8235867446393762
YMR146C	572	5351.0	1368	4.0	14.0	494.0	878.0	71.07745098039216	108.47599999999998	88.0	114.0	0.7761166137170622	0.8923565688656326	0.991029714072136	0.9983180713885255	0.9983180713885255	0.999626238086339
YMR147W	77	196.0	23	15.0	29.0	126.0	334.0	79.0	172.0	100.53999999999999	214.4399999999997	0.8673469387755102	0.673469387755102	0.8724489795918368	0.9693877551020408	0.9948979591836735	0.9948979591836735
YMR148W	170	310.0	23	942.3333333333721	29.0	1293.0	334.0	1246.0	172.0	1265.1999999999998	198.99999999999977	0.5483870967741935	0.6967741935483871	0.5516129032258065	0.967741935483871	0.632258064516129	0.9967741935483871
YMR151W	2	2.0	1	287.0	1238.0	307.0	1323.0	307.0	1323.0	307.0	1323.0	0.5	0.5	0.5	0.5	0.5	0.5
YMR152W	61	112.0	10	32.0	4.0	897.0	169.0	398.0	86.79999999999998	596.2999999999978	162.79999999999995	0.7142857142857143	0.9732142857142857	0.8839285714285714	0.9821428571428571	0.9196428571428571	1.0
YMR153C-A	24	29.0	5	1866.6666666666279	1100.0	2347.0	1622.0	2326.1	1422.4999999999993	2347.0	1622.0	0.2413793103448276	0.3448275862068966	0.2413793103448276	0.3448275862068966	0.3103448275862069	0.3448275862068966
YMR153W	271	812.0	52	14.0	29.0	74.0	1474.0	67.0	293.0	72.0	594.2599999999985	0.853448275862069	0.44950738916256155	1.0	0.7302955665024631	1.0	0.7352216748768473
YMR154C	42	61.0	6	36.071428571478464	99.0	239.0	1793.0	129.04999999999987	696.1666666666666	231.74000000000004	1711.2700000000004	0.6065573770491803	0.5081967213114754	0.819672131147541	0.5573770491803278	0.9508196721311475	0.819672131147541
YMR155W	233	917.0	48	12.0	52.0	2885.0	1056.0	220.29999999999995	173.0	356.0	318.0	0.6564885496183206	0.47001090512540894	0.8865866957470011	0.6695747001090513	0.8942202835332607	0.9836423118865867
YMR156C	66	157.0	18	18.0	13.0	1098.0	817.0	190.00000000000003	113.0	1062.65	247.0400000000002	0.7770700636942676	0.9235668789808917	0.821656050955414	0.9299363057324841	0.9171974522292994	0.9681528662420382
YMR157C	214	605.0	26	21.5	25.0	728.0	1046.0	54.0	133.0	688.0	167.45000000000005	0.5206611570247934	0.47768595041322315	0.9619834710743802	0.9272727272727272	0.9619834710743802	0.9917355371900827
YMR158C-A	108	109.0	7	34.0	5.0	4134.0	176.0	1566.0	135.0	2654.8699999999917	160.67999999999984	0.6880733944954128	0.7889908256880734	0.7522935779816514	0.944954128440367	0.7981651376146789	1.0
YMR158W	303	1600.0	408	14.0	7.0	404.0	144.0	63.0	105.0	93.0	116.5	0.813125	0.938125	0.925	0.99375	0.9975	1.0
YMR159C	4	2.0	1	2507.0	5.0	2537.0	1369.0	2537.0	1369.0	2537.0	1369.0	0.5	1.0	0.5	1.0	0.5	1.0
YMR160W	38	65.0	9	13.0	29.0	68.0	1159.0	57.833333333333336	234.75	67.39999999999998	1025.799999999995	0.7692307692307693	0.6153846153846154	1.0	0.8615384615384616	1.0	0.8769230769230769
YMR161W	167	1069.0	205	3.0	9.0	2699.0	606.0	60.0	405.0	1026.3999999999924	405.405	0.9541627689429373	0.8016838166510758	0.9728718428437793	0.8905519176800748	0.9738072965388214	0.9354536950420954
YMR163C	22	25.0	2	17.5	17.0	171.0	144.0	159.0	130.5	171.0	144.0	0.72	0.8	0.84	0.92	0.96	1.0
YMR165C	51	103.0	12	15.833333333372138	18.0	188.0	138.0	182.0	114.14999999999995	188.0	133.23	0.7475728155339806	0.7475728155339806	0.912621359223301	0.9805825242718447	1.0	1.0
YMR166C	111	161.0	7	50.0	19.0	295.0	333.0	270.0	248.0	276.4999999999998	297.71999999999935	0.6521739130434783	0.9006211180124224	0.7515527950310559	0.9875776397515528	0.9316770186335404	0.9937888198757764
YMR167W	48	67.0	6	14.0	43.0	358.0	2178.0	26.24999999999998	806.15	304.78999999999945	1944.9299999999976	0.9701492537313433	0.373134328358209	0.9850746268656716	0.5373134328358209	0.9850746268656716	0.5522388059701493
YMR168C	89	108.0	3	30.5	321.5	92.0	871.0	63.49999999999997	793.0	90.06666666666668	840.8400000000001	0.5648148148148148	0.12962962962962962	0.9722222222222222	0.21296296296296297	1.0	0.25925925925925924
YMR169C	32	54.0	11	284.0	0.0	2228.0	70.0	338.2	57.39999999999999	2177.680000000001	69.52000000000001	0.5	1.0	0.5555555555555556	1.0	0.6851851851851852	1.0
YMR170C	277	838.0	51	13.0	58.714285714318976	590.0	2265.0	224.0	139.0	352.0400000000002	164.0	0.8723150357995226	0.630071599045346	0.8770883054892601	0.698090692124105	0.8794749403341289	0.9988066825775657
YMR171C	174	488.0	34	31.0	24.0	355.0	271.0	250.0	258.0	269.0	265.0	0.5840163934426229	0.6352459016393442	0.8688524590163934	1.0	0.9918032786885246	1.0
YMR172W	1	1.0	1	0.0	0.0	16.0	127.0	16.0	127.0	16.0	127.0	1.0	1.0	1.0	1.0	1.0	1.0
YMR173W	350	1012.0	62	16.0	29.5	169.0	675.0	54.0	193.0	91.0	246.0	0.924901185770751	0.44762845849802374	0.9920948616600791	0.7737154150197628	0.9970355731225297	0.9881422924901185
YMR173W-A	238	694.0	62	16.0	55.0	377.0	575.0	262.8	93.0	299.0	211.1199999999999	0.930835734870317	0.6512968299711815	0.9884726224783862	0.6714697406340058	0.9956772334293948	0.9827089337175793
YMR174C	52	173.0	32	8.625	9.0	593.0	1564.0	126.62903225806451	171.0	320.1600000000001	190.0	0.7745664739884393	0.9595375722543352	0.7803468208092486	0.9942196531791907	0.9710982658959537	0.9942196531791907
YMR175W	20	21.0	4	226.44999999995343	1.0	597.0	170.0	594.3	167.8	597.0	170.0	0.38095238095238093	0.8095238095238095	0.38095238095238093	0.9523809523809523	0.38095238095238093	1.0
YMR176W	11	13.0	2	10.5	17.0	128.0	127.0	127.4	122.69999999999999	128.0	127.0	0.8461538461538461	0.6153846153846154	1.0	0.9230769230769231	1.0	1.0
YMR177W	100	619.0	164	24.014285714249127	0.0	263.0	235.0	164.0	212.0	164.40499999999997	225.54999999999973	0.6672051696284329	0.8998384491114702	0.8691437802907916	0.9063004846526656	0.9725363489499192	0.9079159935379645
YMR178W	511	1314.0	38	15.0	91.0	55.0	287.0	50.0	211.0	50.0	265.0	0.850076103500761	0.3120243531202435	1.0	0.378234398782344	1.0	0.5996955859969558
YMR179W	22	24.0	2	42.0	3.5	205.0	143.0	188.19999999999993	128.99999999999994	205.0	143.0	0.125	0.9166666666666666	0.25	1.0	0.75	1.0
YMR180C	18	14.0	3	16.0	26.0	83.0	1226.0	69.19999999999999	1107.5999999999995	79.35999999999999	1226.0	0.7857142857142857	0.35714285714285715	1.0	0.8571428571428571	1.0	0.8571428571428571
YMR181C	175	465.0	61	874.0	119.0	1234.0	1015.0	1202.611111111111	335.0	1230.25	965.9250000000002	0.6	0.513978494623656	0.6817204301075269	0.5290322580645161	0.6903225806451613	0.5311827956989247
YMR182C	86	253.0	50	38.0	670.1590909090592	147.0	1328.0	134.0	1204.0	144.0	1249.86	0.6798418972332015	0.5454545454545454	0.9090909090909091	0.5454545454545454	0.9920948616600791	0.5454545454545454
YMR182W-A	85	82.0	3	1295.0	15.5	2450.0	857.0	2433.133333333333	836.0	2446.48	856.36	0.12195121951219512	0.6097560975609756	0.17073170731707318	0.8780487804878049	0.1951219512195122	0.9024390243902439
YMR183C	237	514.0	63	11.0	142.0	129.0	359.0	95.39999999999993	277.0	115.80000000000007	290.86	0.8929961089494164	0.46303501945525294	0.9902723735408561	0.5311284046692607	1.0	0.5836575875486382
YMR184W	75	161.0	17	46.0	17.0	137.0	2359.0	70.0	81.63333333333333	120.47333333333313	685.1899999999908	0.484472049689441	0.9192546583850931	0.9937888198757764	0.9875776397515528	1.0	0.9875776397515528
YMR185W	13	16.0	3	27.75	29.0	58.0	73.0	58.0	66.6	58.0	71.72	0.75	0.6875	1.0	1.0	1.0	1.0
YMR186W	393	3418.0	888	6.0	0.7086614173604175	139.0	230.0	43.0	111.0	43.0	129.0	0.9885898186073727	0.9575775307197192	0.9982445874780573	0.9961966062024575	0.9994148624926857	0.9994148624926857
YMR187C	64	93.0	10	40.0	25.0	316.0	243.0	101.39999999999998	232.0	287.61999999999955	243.0	0.5483870967741935	0.5483870967741935	0.9139784946236559	0.9139784946236559	0.978494623655914	0.9354838709677419
YMR188C	276	992.0	90	12.0	19.0	283.0	288.0	88.5142857142857	149.0	108.0	155.0	0.7631048387096774	0.9264112903225806	0.8508064516129032	0.9969758064516129	1.0	0.998991935483871
YMR189W	150	674.0	65	71.0	4.0	190.0	249.0	162.0	105.0	179.0	105.72444444444444	0.32344213649851633	0.771513353115727	0.8590504451038575	0.9896142433234422	0.9777448071216617	0.9970326409495549
YMR190C	4	4.0	1	8.5	45.5	174.0	183.0	174.0	183.0	174.0	183.0	1.0	0.5	1.0	0.75	1.0	1.0
YMR192W	41	65.0	6	12.599999999976717	23.5	118.0	347.0	93.0	225.0	115.74999999999991	347.0	0.7846153846153846	0.5384615384615384	0.9692307692307692	0.7846153846153846	1.0	0.9538461538461539
YMR193W	191	500.0	29	31.0	16.0	260.0	1198.0	79.0	158.0	174.5	1172.0	0.536	0.884	0.954	0.908	0.99	0.968
YMR194C-A	52	40.0	2	92.33333333337214	304.0	1065.0	606.0	431.0	593.0	1065.0	606.0	0.475	0.275	0.6	0.425	0.8	0.475
YMR194C-B	197	387.0	31	75.875	222.0	1314.0	388.0	279.7499999999999	275.0	374.15	374.67999999999984	0.27906976744186046	0.3798449612403101	0.7467700258397932	0.40310077519379844	0.8914728682170543	0.4160206718346253
YMR194W	576	29910.0	9273	9.0	1.0	1198.0	2632.0	29.0	100.0	48.0	105.0	0.987061183550652	0.8290872617853561	0.9980942828485456	0.9986960882647944	0.9990972918756269	0.9993981945837512
YMR195W	283	2077.0	479	87.0	6.0	2906.0	602.0	102.0	133.1181818181818	159.90000000000055	170.3066666666667	0.47520462205103514	0.8955223880597015	0.48531535869041886	0.9908521906596052	0.9788155994222436	0.9908521906596052
YMR196W	44	68.0	4	19.0	22.33333333337214	138.0	262.0	128.79999999999998	167.99999999999997	136.55999999999995	262.0	0.7941176470588235	0.5147058823529411	0.8823529411764706	0.8970588235294118	1.0	0.9705882352941176
YMR197C	152	338.0	22	16.0	10.0	71.0	2274.0	62.39999999999998	221.0	67.0	1892.5600000000018	0.8875739644970414	0.878698224852071	1.0	0.9556213017751479	1.0	0.9585798816568047
YMR198W	79	201.0	26	14.0	26.0	303.0	1125.0	291.0	874.0	303.0	1124.9733333333334	0.8258706467661692	0.5323383084577115	0.9651741293532339	0.8208955223880597	0.9701492537313433	0.8805970149253731
YMR199W	179	851.0	112	15.0	32.0	472.0	238.0	218.81666666666663	127.94999999999993	225.0	138.0	0.9059929494712103	0.6756756756756757	0.954171562867215	0.9447708578143361	0.9647473560517039	0.9988249118683902
YMR200W	755	4868.0	360	5.0	235.42857142852154	343.0	2949.0	141.0	349.0	158.15999999999985	397.0	0.8077239112571898	0.4104354971240756	0.973911257189811	0.4241988496302383	0.9913722267871816	0.6596138044371405
YMR201C	93	108.0	7	118.57142857147846	206.66666666662786	1212.0	359.0	1166.0799999999997	307.0	1209.68	353.78000000000003	0.5277777777777778	0.49074074074074076	0.6018518518518519	0.5185185185185185	0.6759259259259259	0.5462962962962963
YMR202W	164	994.0	230	16.0	1.0	3128.0	266.0	58.0	72.0	71.0	78.0	0.9004024144869215	0.9849094567404426	0.9989939637826962	0.9979879275653923	0.9989939637826962	0.9989939637826962
YMR203W	667	2987.0	92	42.0	14.0	144.0	387.0	68.0	279.0	76.0	326.0	0.41781051221961835	0.6283896886508202	0.9862738533645798	0.6953465015065283	1.0	0.8165383327753599
YMR204C	69	78.0	3	27.0	25.0	130.0	550.0	52.19999999999999	380.0	117.11999999999995	512.4799999999998	0.7307692307692307	0.46153846153846156	0.9743589743589743	0.5641025641025641	0.9871794871794872	0.8589743589743589
YMR205C	468	1310.0	50	18.0	143.0	161.0	416.0	83.0	356.0	138.60000000000036	381.0	0.7885496183206107	0.19618320610687023	0.9847328244274809	0.3549618320610687	0.9923664122137404	0.6732824427480916
